id,name,value,category,timestamp
17312,Item Gamma,4240.47,C,2025-01-20T03:37:33Z
17313,Item Alpha,1815.29,B,2025-01-27T20:34:32Z
17314,Item Gamma,3110.94,B,2025-01-08T02:05:07Z
17315,Item Epsilon,3203.06,B,2025-01-25T05:36:24Z
17316,Item Beta,4246.35,C,2025-01-20T09:00:34Z
17317,Item Epsilon,186.3,A,2025-01-28T03:21:32Z
17318,Item Epsilon,3583.14,A,2025-01-05T20:45:35Z
17319,Item Alpha,4228.03,B,2025-01-30T00:37:36Z
17320,Item Gamma,1828.0,A,2025-01-17T18:22:30Z
17321,Item Theta,371.6,B,2025-01-02T10:00:57Z
17322,Item Gamma,631.04,B,2025-01-04T01:33:16Z
17323,Item Delta,3244.4,B,2025-01-24T18:45:38Z
17324,Item Gamma,4936.99,B,2025-01-23T19:34:17Z
17325,Item Alpha,387.61,A,2025-01-14T03:46:52Z
17326,Item Zeta,364.13,B,2025-01-07T23:22:48Z
17327,Item Gamma,4345.66,C,2025-01-08T21:39:44Z
17328,Item Gamma,4083.6,C,2025-01-26T22:04:03Z
17329,Item Eta,412.38,C,2025-01-25T11:15:52Z
17330,Item Alpha,4716.12,C,2025-01-02T22:34:35Z
17331,Item Zeta,1041.85,B,2025-01-11T17:49:49Z
17332,Item Alpha,1761.25,B,2025-01-11T08:28:38Z
17333,Item Alpha,2760.99,A,2025-01-19T06:35:45Z
17334,Item Gamma,2934.2,A,2025-01-06T09:24:54Z
17335,Item Theta,4029.88,A,2025-01-02T18:19:38Z
17336,Item Beta,1980.66,A,2025-01-07T18:11:08Z
17337,Item Theta,3403.17,C,2025-01-17T05:16:48Z
17338,Item Zeta,3344.62,B,2025-01-26T13:13:14Z
17339,Item Gamma,677.98,C,2025-01-11T13:38:51Z
17340,Item Zeta,2789.75,B,2025-01-06T10:22:58Z
17341,Item Epsilon,1221.32,A,2025-01-20T00:09:50Z
17342,Item Gamma,1227.64,A,2025-01-02T07:54:03Z
17343,Item Delta,1152.31,A,2025-01-22T02:59:07Z
17344,Item Beta,3737.72,C,2025-01-04T16:49:58Z
17345,Item Delta,4231.64,C,2025-01-09T14:47:18Z
17346,Item Eta,2176.28,C,2025-01-30T15:40:40Z
17347,Item Eta,725.49,B,2025-01-07T16:59:14Z
17348,Item Delta,1133.21,A,2025-01-22T03:42:51Z
17349,Item Beta,3700.57,C,2025-01-29T14:08:44Z
17350,Item Beta,1133.17,A,2025-01-26T14:00:02Z
17351,Item Theta,2705.44,B,2025-01-24T14:23:43Z
17352,Item Zeta,3328.97,C,2025-01-18T07:59:51Z
17353,Item Gamma,3784.56,B,2025-01-26T15:45:27Z
17354,Item Epsilon,4130.62,B,2025-01-30T04:37:34Z
17355,Item Eta,4851.92,A,2025-01-04T13:37:01Z
17356,Item Epsilon,4621.65,C,2025-01-20T06:45:14Z
17357,Item Gamma,2286.41,B,2025-01-03T23:46:57Z
17358,Item Delta,4726.28,A,2025-01-30T14:43:06Z
17359,Item Delta,285.89,C,2025-01-19T18:48:37Z
17360,Item Delta,1719.1,B,2025-01-11T15:50:13Z
17361,Item Delta,3998.01,A,2025-01-24T03:21:33Z
17362,Item Gamma,2336.11,B,2025-01-19T17:17:51Z
17363,Item Eta,293.46,B,2025-01-07T20:54:50Z
17364,Item Eta,3596.48,B,2025-01-09T17:03:16Z
17365,Item Beta,4320.36,A,2025-01-29T11:31:45Z
17366,Item Eta,4780.66,B,2025-01-06T07:23:27Z
17367,Item Theta,3337.05,B,2025-01-25T02:03:55Z
17368,Item Delta,4657.83,A,2025-01-02T11:25:51Z
17369,Item Eta,916.42,C,2025-01-29T03:34:13Z
17370,Item Epsilon,2872.28,C,2025-01-07T23:31:17Z
17371,Item Gamma,2996.18,B,2025-01-01T10:16:46Z
17372,Item Epsilon,236.19,A,2025-01-04T09:09:22Z
17373,Item Epsilon,1339.81,A,2025-01-29T15:01:58Z
17374,Item Epsilon,1971.23,C,2025-01-08T17:09:58Z
17375,Item Alpha,311.62,B,2025-01-18T05:18:16Z
17376,Item Eta,3609.69,A,2025-01-03T15:04:06Z
17377,Item Eta,2401.11,B,2025-01-24T22:09:11Z
17378,Item Beta,4034.09,C,2025-01-03T01:02:35Z
17379,Item Eta,3999.51,A,2025-01-27T20:06:59Z
17380,Item Eta,3439.73,A,2025-01-24T13:50:32Z
17381,Item Epsilon,4231.84,B,2025-01-23T12:17:11Z
17382,Item Theta,1148.09,B,2025-01-29T16:00:52Z
17383,Item Zeta,4735.17,B,2025-01-16T10:21:20Z
17384,Item Eta,2514.1,A,2025-01-22T09:13:36Z
17385,Item Eta,4632.45,C,2025-01-15T11:46:23Z
17386,Item Zeta,2828.34,C,2025-01-30T06:50:24Z
17387,Item Zeta,4327.84,A,2025-01-30T15:48:59Z
17388,Item Gamma,4806.19,B,2025-01-13T09:00:39Z
17389,Item Alpha,4774.89,A,2025-01-27T11:42:05Z
17390,Item Zeta,423.8,C,2025-01-24T16:21:10Z
17391,Item Alpha,287.08,A,2025-01-03T11:40:48Z
17392,Item Delta,1158.8,A,2025-01-11T21:41:40Z
17393,Item Alpha,456.48,C,2025-01-14T06:32:08Z
17394,Item Beta,4511.49,B,2025-01-30T12:30:17Z
17395,Item Zeta,2039.9,C,2025-01-18T02:13:51Z
17396,Item Theta,3039.81,B,2025-01-22T10:09:56Z
17397,Item Beta,4805.06,A,2025-01-08T20:05:44Z
17398,Item Gamma,1079.52,A,2025-01-01T18:22:20Z
17399,Item Zeta,4307.93,C,2025-01-19T18:26:03Z
17400,Item Epsilon,2679.69,A,2025-01-12T16:06:37Z
17401,Item Theta,1941.45,B,2025-01-26T12:46:59Z
17402,Item Beta,1886.21,A,2025-01-15T05:54:02Z
17403,Item Gamma,1696.08,C,2025-01-26T12:50:45Z
17404,Item Alpha,2940.27,C,2025-01-26T16:08:18Z
17405,Item Delta,4041.86,B,2025-01-05T17:29:33Z
17406,Item Eta,4370.79,C,2025-01-07T14:20:06Z
17407,Item Delta,1648.36,C,2025-01-14T15:26:01Z
17408,Item Delta,2547.68,C,2025-01-12T22:27:53Z
17409,Item Delta,1142.95,A,2025-01-11T00:04:45Z
17410,Item Zeta,3512.46,C,2025-01-22T14:03:40Z
17411,Item Gamma,804.36,A,2025-01-10T00:33:19Z
17412,Item Eta,2967.09,C,2025-01-06T00:39:11Z
17413,Item Theta,2236.28,C,2025-01-02T14:17:25Z
17414,Item Delta,3603.25,B,2025-01-17T16:34:52Z
17415,Item Gamma,1319.85,B,2025-01-10T10:38:32Z
17416,Item Zeta,426.29,B,2025-01-19T05:23:14Z
17417,Item Zeta,2225.78,A,2025-01-25T13:33:47Z
17418,Item Gamma,1300.16,B,2025-01-29T16:32:37Z
17419,Item Eta,1851.21,A,2025-01-08T23:52:09Z
17420,Item Alpha,3876.23,C,2025-01-12T18:28:34Z
17421,Item Gamma,4076.63,C,2025-01-04T09:57:50Z
17422,Item Epsilon,717.48,C,2025-01-22T09:27:23Z
17423,Item Gamma,2427.93,C,2025-01-14T05:58:24Z
17424,Item Epsilon,1496.71,C,2025-01-05T04:54:13Z
17425,Item Delta,4258.51,A,2025-01-19T14:52:15Z
17426,Item Alpha,664.41,A,2025-01-20T17:38:17Z
17427,Item Delta,835.17,C,2025-01-03T21:21:31Z
17428,Item Beta,2792.81,C,2025-01-20T16:26:00Z
17429,Item Zeta,1995.92,B,2025-01-04T09:28:48Z
17430,Item Epsilon,2981.29,A,2025-01-02T04:28:20Z
17431,Item Theta,559.25,B,2025-01-24T15:57:57Z
17432,Item Epsilon,3755.02,C,2025-01-10T06:16:48Z
17433,Item Eta,3001.76,C,2025-01-25T16:28:15Z
17434,Item Theta,873.15,A,2025-01-24T00:46:56Z
17435,Item Zeta,3874.25,C,2025-01-14T07:11:16Z
17436,Item Gamma,1005.51,A,2025-01-04T19:35:53Z
17437,Item Beta,3799.69,A,2025-01-03T10:57:10Z
17438,Item Zeta,3226.82,B,2025-01-23T08:40:06Z
17439,Item Eta,459.7,C,2025-01-24T05:17:32Z
17440,Item Gamma,1590.55,A,2025-01-04T23:50:45Z
17441,Item Beta,985.12,A,2025-01-20T05:04:43Z
17442,Item Zeta,2773.05,C,2025-01-23T22:46:37Z
17443,Item Eta,4179.75,B,2025-01-30T10:34:59Z
17444,Item Gamma,849.53,B,2025-01-18T21:11:03Z
17445,Item Gamma,583.38,C,2025-01-13T09:55:54Z
17446,Item Epsilon,2740.56,A,2025-01-23T23:02:10Z
17447,Item Theta,3699.15,A,2025-01-24T20:51:18Z
17448,Item Alpha,2187.11,A,2025-01-05T20:38:10Z
17449,Item Zeta,4042.34,A,2025-01-13T19:18:05Z
17450,Item Epsilon,1933.62,B,2025-01-27T00:29:57Z
17451,Item Alpha,3644.99,B,2025-01-19T11:35:07Z
17452,Item Beta,559.03,C,2025-01-20T01:20:37Z
17453,Item Theta,4798.31,B,2025-01-23T16:45:58Z
17454,Item Eta,1287.09,C,2025-01-26T16:29:42Z
17455,Item Beta,817.76,B,2025-01-27T03:45:57Z
17456,Item Theta,131.17,C,2025-01-09T18:23:40Z
17457,Item Theta,2101.67,C,2025-01-28T20:29:02Z
17458,Item Gamma,2984.3,B,2025-01-12T18:31:15Z
17459,Item Epsilon,3074.81,B,2025-01-23T14:50:16Z
17460,Item Gamma,4017.29,A,2025-01-17T06:22:16Z
17461,Item Alpha,2924.16,A,2025-01-25T21:20:55Z
17462,Item Eta,2972.68,C,2025-01-25T23:36:47Z
17463,Item Epsilon,2197.49,C,2025-01-20T21:20:02Z
17464,Item Alpha,358.31,C,2025-01-23T20:40:56Z
17465,Item Epsilon,2890.95,C,2025-01-21T07:25:04Z
17466,Item Gamma,4971.28,B,2025-01-15T05:59:47Z
17467,Item Zeta,1826.6,A,2025-01-14T15:06:36Z
17468,Item Zeta,1877.47,A,2025-01-07T16:43:18Z
17469,Item Delta,1089.5,C,2025-01-18T18:06:09Z
17470,Item Gamma,906.15,C,2025-01-29T21:08:49Z
17471,Item Gamma,3611.28,A,2025-01-24T21:17:54Z
17472,Item Eta,3635.61,B,2025-01-14T22:33:22Z
17473,Item Zeta,4603.04,B,2025-01-10T13:34:38Z
17474,Item Alpha,2657.32,C,2025-01-13T00:54:41Z
17475,Item Zeta,3715.86,C,2025-01-14T07:32:45Z
17476,Item Alpha,1496.14,C,2025-01-03T00:55:05Z
17477,Item Epsilon,2600.56,C,2025-01-24T11:55:07Z
17478,Item Beta,771.05,C,2025-01-08T07:29:02Z
17479,Item Zeta,2362.65,B,2025-01-17T06:51:44Z
17480,Item Theta,2064.37,A,2025-01-04T20:22:47Z
17481,Item Alpha,3031.38,C,2025-01-01T12:25:20Z
17482,Item Gamma,2357.93,B,2025-01-19T00:31:22Z
17483,Item Theta,2782.32,B,2025-01-17T06:10:04Z
17484,Item Eta,2507.9,B,2025-01-24T08:14:20Z
17485,Item Eta,3384.35,A,2025-01-20T22:44:05Z
17486,Item Epsilon,4457.34,A,2025-01-24T19:21:39Z
17487,Item Alpha,2807.87,A,2025-01-17T23:41:53Z
17488,Item Beta,2465.49,B,2025-01-10T15:25:43Z
17489,Item Eta,4814.36,C,2025-01-28T18:37:18Z
17490,Item Beta,980.6,C,2025-01-06T08:35:23Z
17491,Item Zeta,3682.65,C,2025-01-29T13:33:54Z
17492,Item Gamma,909.58,C,2025-01-30T10:28:12Z
17493,Item Delta,4387.87,A,2025-01-18T01:54:51Z
17494,Item Delta,2017.79,B,2025-01-23T13:10:04Z
17495,Item Eta,3748.28,C,2025-01-04T09:55:57Z
17496,Item Epsilon,2414.76,A,2025-01-07T01:02:51Z
17497,Item Epsilon,757.04,C,2025-01-04T01:02:00Z
17498,Item Theta,2855.8,A,2025-01-06T09:44:00Z
17499,Item Delta,3247.27,C,2025-01-03T11:33:37Z
17500,Item Eta,476.12,A,2025-01-03T02:01:51Z
17501,Item Theta,2145.78,B,2025-01-19T13:11:13Z
17502,Item Theta,4870.91,C,2025-01-26T17:55:21Z
17503,Item Beta,4432.16,C,2025-01-21T15:29:37Z
17504,Item Delta,4915.68,A,2025-01-29T15:46:03Z
17505,Item Epsilon,1818.4,A,2025-01-11T00:07:12Z
17506,Item Beta,1646.31,C,2025-01-02T01:11:16Z
17507,Item Delta,2008.5,C,2025-01-15T09:35:21Z
17508,Item Theta,1754.64,A,2025-01-25T03:25:36Z
17509,Item Beta,157.22,B,2025-01-05T11:59:25Z
17510,Item Epsilon,1692.06,A,2025-01-09T03:11:10Z
17511,Item Theta,2836.91,B,2025-01-13T09:30:03Z
17512,Item Gamma,3027.26,B,2025-01-21T13:06:47Z
17513,Item Delta,1657.28,B,2025-01-19T21:36:26Z
17514,Item Gamma,255.54,A,2025-01-19T16:52:43Z
17515,Item Delta,2609.55,A,2025-01-26T09:48:21Z
17516,Item Delta,4553.51,B,2025-01-20T07:25:58Z
17517,Item Beta,1346.98,A,2025-01-16T10:07:57Z
17518,Item Epsilon,1808.39,B,2025-01-21T12:52:47Z
17519,Item Eta,3856.97,A,2025-01-18T06:28:53Z
17520,Item Eta,4784.24,B,2025-01-12T22:42:27Z
17521,Item Eta,1565.84,C,2025-01-08T14:52:16Z
17522,Item Gamma,120.44,B,2025-01-13T03:53:19Z
17523,Item Epsilon,389.61,C,2025-01-11T02:58:54Z
17524,Item Epsilon,3908.44,A,2025-01-29T16:31:37Z
17525,Item Gamma,3235.81,C,2025-01-11T06:37:39Z
17526,Item Zeta,163.32,B,2025-01-11T03:36:06Z
17527,Item Epsilon,2048.2,C,2025-01-25T23:01:59Z
17528,Item Theta,950.69,A,2025-01-20T12:06:16Z
17529,Item Theta,4586.69,C,2025-01-14T08:08:56Z
17530,Item Gamma,4007.49,C,2025-01-30T04:40:00Z
17531,Item Alpha,1577.76,A,2025-01-20T02:54:14Z
17532,Item Delta,1826.47,C,2025-01-13T04:43:43Z
17533,Item Beta,3632.15,B,2025-01-18T17:06:23Z
17534,Item Alpha,4400.11,A,2025-01-17T17:32:49Z
17535,Item Alpha,3499.95,C,2025-01-17T09:29:48Z
17536,Item Beta,1776.42,C,2025-01-08T09:11:10Z
17537,Item Alpha,1055.15,A,2025-01-21T06:28:47Z
17538,Item Zeta,4785.86,B,2025-01-16T23:51:02Z
17539,Item Epsilon,1830.15,B,2025-01-07T00:01:26Z
17540,Item Gamma,3076.65,B,2025-01-27T10:47:33Z
17541,Item Alpha,3781.67,A,2025-01-30T11:33:48Z
17542,Item Delta,1890.11,A,2025-01-06T20:16:57Z
17543,Item Alpha,3655.9,B,2025-01-19T05:38:52Z
17544,Item Zeta,1244.52,C,2025-01-13T19:30:45Z
17545,Item Theta,2406.69,B,2025-01-11T01:31:48Z
17546,Item Theta,1697.53,B,2025-01-22T01:59:44Z
17547,Item Zeta,3737.64,C,2025-01-06T14:55:15Z
17548,Item Beta,234.01,C,2025-01-04T20:56:51Z
17549,Item Epsilon,1131.31,A,2025-01-24T03:43:38Z
17550,Item Alpha,590.7,C,2025-01-23T22:01:14Z
17551,Item Zeta,3219.41,A,2025-01-14T17:10:13Z
17552,Item Delta,1481.14,B,2025-01-06T02:39:44Z
17553,Item Gamma,289.81,C,2025-01-23T18:50:46Z
17554,Item Beta,606.04,B,2025-01-03T08:30:57Z
17555,Item Alpha,961.44,C,2025-01-04T18:00:05Z
17556,Item Eta,3291.0,A,2025-01-30T13:41:44Z
17557,Item Delta,4629.26,C,2025-01-05T14:07:03Z
17558,Item Epsilon,4452.02,B,2025-01-09T13:21:23Z
17559,Item Gamma,1968.71,B,2025-01-18T18:34:54Z
17560,Item Alpha,2858.59,A,2025-01-23T16:13:10Z
17561,Item Delta,1388.53,C,2025-01-16T00:42:44Z
17562,Item Alpha,1272.33,C,2025-01-10T14:59:23Z
17563,Item Gamma,4913.25,C,2025-01-22T11:32:23Z
17564,Item Alpha,119.95,B,2025-01-21T22:09:43Z
17565,Item Alpha,532.01,A,2025-01-17T15:50:11Z
17566,Item Epsilon,243.24,B,2025-01-09T22:41:32Z
17567,Item Beta,1296.71,A,2025-01-22T02:34:05Z
17568,Item Epsilon,181.33,C,2025-01-23T00:41:08Z
17569,Item Eta,721.16,A,2025-01-07T20:58:42Z
17570,Item Alpha,3321.66,A,2025-01-05T13:39:23Z
17571,Item Epsilon,3536.49,A,2025-01-18T07:03:23Z
17572,Item Beta,2498.08,C,2025-01-04T00:40:52Z
17573,Item Beta,1473.81,C,2025-01-09T00:23:47Z
17574,Item Alpha,4207.3,A,2025-01-24T21:16:45Z
17575,Item Epsilon,905.65,B,2025-01-23T22:03:53Z
17576,Item Delta,2986.24,B,2025-01-30T10:49:23Z
17577,Item Epsilon,2402.8,B,2025-01-25T03:26:21Z
17578,Item Zeta,1382.66,B,2025-01-07T09:56:25Z
17579,Item Eta,2148.67,B,2025-01-22T11:56:30Z
17580,Item Beta,190.23,C,2025-01-16T06:46:39Z
17581,Item Gamma,1182.17,A,2025-01-15T04:37:34Z
17582,Item Gamma,1747.02,B,2025-01-28T19:40:34Z
17583,Item Beta,880.47,B,2025-01-29T05:27:31Z
17584,Item Theta,2702.48,B,2025-01-03T06:15:43Z
17585,Item Zeta,2851.66,C,2025-01-02T06:29:28Z
17586,Item Eta,1850.73,A,2025-01-29T21:51:27Z
17587,Item Theta,2982.72,B,2025-01-08T20:04:52Z
17588,Item Eta,687.8,B,2025-01-12T21:31:15Z
17589,Item Beta,3473.61,B,2025-01-22T21:09:55Z
17590,Item Gamma,4832.72,C,2025-01-20T08:10:59Z
17591,Item Eta,937.45,B,2025-01-30T06:45:16Z
17592,Item Gamma,3140.74,C,2025-01-01T08:12:16Z
17593,Item Alpha,3752.42,A,2025-01-04T10:46:50Z
17594,Item Delta,2187.89,C,2025-01-13T17:35:17Z
17595,Item Epsilon,4664.72,B,2025-01-23T19:53:48Z
17596,Item Alpha,2537.33,B,2025-01-12T19:46:34Z
17597,Item Epsilon,183.66,A,2025-01-04T22:39:15Z
17598,Item Gamma,1932.06,B,2025-01-08T07:51:39Z
17599,Item Alpha,4981.31,B,2025-01-23T20:08:48Z
17600,Item Eta,354.89,C,2025-01-14T07:17:44Z
17601,Item Eta,1721.06,C,2025-01-18T11:08:03Z
17602,Item Zeta,4154.95,B,2025-01-18T14:24:33Z
17603,Item Theta,2810.13,C,2025-01-27T11:24:37Z
17604,Item Gamma,1911.47,B,2025-01-17T22:15:08Z
17605,Item Theta,1199.94,C,2025-01-15T10:44:52Z
17606,Item Epsilon,2918.9,B,2025-01-21T09:03:57Z
17607,Item Eta,254.13,C,2025-01-15T00:32:02Z
17608,Item Gamma,4478.4,C,2025-01-25T10:51:38Z
17609,Item Delta,4491.37,B,2025-01-09T08:45:54Z
17610,Item Beta,1766.91,B,2025-01-09T06:15:23Z
17611,Item Zeta,1898.01,C,2025-01-11T07:58:38Z
17612,Item Beta,4310.16,A,2025-01-27T19:58:31Z
17613,Item Zeta,1269.6,B,2025-01-26T00:07:35Z
17614,Item Delta,4304.4,C,2025-01-19T16:02:55Z
17615,Item Theta,4080.1,C,2025-01-07T01:48:07Z
17616,Item Alpha,2671.24,A,2025-01-26T06:46:30Z
17617,Item Zeta,1756.21,C,2025-01-12T03:18:33Z
17618,Item Delta,1951.65,C,2025-01-02T04:18:41Z
17619,Item Gamma,1588.64,C,2025-01-21T15:34:08Z
17620,Item Theta,3980.95,A,2025-01-06T19:43:14Z
17621,Item Beta,3915.07,B,2025-01-28T05:31:00Z
17622,Item Epsilon,697.0,A,2025-01-01T06:11:20Z
17623,Item Theta,4893.88,C,2025-01-09T00:29:47Z
17624,Item Alpha,4591.42,B,2025-01-01T01:04:48Z
17625,Item Theta,1540.12,B,2025-01-18T08:23:36Z
17626,Item Eta,3249.66,A,2025-01-03T12:52:54Z
17627,Item Epsilon,3068.01,C,2025-01-14T09:23:20Z
17628,Item Epsilon,808.14,C,2025-01-23T02:45:42Z
17629,Item Delta,1799.67,C,2025-01-28T19:57:30Z
17630,Item Beta,1052.04,C,2025-01-13T22:29:06Z
17631,Item Zeta,1418.55,A,2025-01-01T19:09:47Z
17632,Item Epsilon,4101.85,C,2025-01-07T21:43:07Z
17633,Item Eta,2394.12,C,2025-01-13T19:36:48Z
17634,Item Epsilon,4380.15,C,2025-01-18T11:28:53Z
17635,Item Epsilon,2141.25,C,2025-01-18T02:26:32Z
17636,Item Epsilon,3276.51,C,2025-01-06T23:29:13Z
17637,Item Zeta,1147.32,B,2025-01-28T00:22:19Z
17638,Item Delta,508.16,B,2025-01-26T19:33:28Z
17639,Item Delta,3845.92,C,2025-01-03T16:04:07Z
17640,Item Epsilon,786.98,B,2025-01-23T01:54:23Z
17641,Item Theta,4359.95,B,2025-01-26T02:50:03Z
17642,Item Gamma,3668.48,C,2025-01-22T14:50:11Z
17643,Item Theta,2909.33,B,2025-01-23T05:17:51Z
17644,Item Zeta,1561.41,C,2025-01-17T01:26:20Z
17645,Item Zeta,904.39,A,2025-01-01T12:29:30Z
17646,Item Beta,1417.87,B,2025-01-13T13:39:53Z
17647,Item Beta,4736.97,B,2025-01-17T23:33:26Z
17648,Item Delta,377.77,B,2025-01-10T17:28:34Z
17649,Item Alpha,3713.19,B,2025-01-16T07:29:57Z
17650,Item Beta,697.11,C,2025-01-03T14:48:49Z
17651,Item Gamma,2407.59,B,2025-01-23T20:29:48Z
17652,Item Epsilon,4901.52,A,2025-01-25T13:58:34Z
17653,Item Epsilon,4049.82,B,2025-01-25T06:22:42Z
17654,Item Alpha,108.02,A,2025-01-19T23:40:19Z
17655,Item Theta,887.36,B,2025-01-18T01:45:18Z
17656,Item Beta,1235.6,A,2025-01-01T07:54:45Z
17657,Item Gamma,2865.18,C,2025-01-17T11:46:42Z
17658,Item Alpha,3753.82,A,2025-01-06T07:40:41Z
17659,Item Gamma,3539.36,C,2025-01-13T14:25:41Z
17660,Item Eta,3181.36,A,2025-01-07T17:59:59Z
17661,Item Zeta,732.84,C,2025-01-01T21:09:13Z
17662,Item Alpha,4458.64,C,2025-01-20T00:47:13Z
17663,Item Delta,948.25,C,2025-01-09T08:55:39Z
17664,Item Alpha,1300.59,B,2025-01-12T11:00:17Z
17665,Item Zeta,1042.84,B,2025-01-11T08:18:39Z
17666,Item Epsilon,3165.29,B,2025-01-19T02:49:30Z
17667,Item Beta,2635.71,B,2025-01-11T00:46:22Z
17668,Item Beta,4244.73,C,2025-01-14T17:33:44Z
17669,Item Gamma,4219.74,B,2025-01-27T01:19:15Z
17670,Item Epsilon,4214.84,B,2025-01-26T20:43:30Z
17671,Item Beta,1975.75,C,2025-01-04T19:53:46Z
17672,Item Beta,2466.38,B,2025-01-26T17:55:47Z
17673,Item Epsilon,3591.66,B,2025-01-18T23:24:40Z
17674,Item Epsilon,2818.16,C,2025-01-07T01:19:29Z
17675,Item Alpha,208.18,A,2025-01-23T12:06:51Z
17676,Item Gamma,4826.01,C,2025-01-07T23:14:36Z
17677,Item Eta,4338.49,B,2025-01-14T16:36:08Z
17678,Item Eta,2205.85,C,2025-01-11T14:28:22Z
17679,Item Theta,493.57,C,2025-01-19T20:58:13Z
17680,Item Gamma,4445.28,A,2025-01-16T03:05:50Z
17681,Item Alpha,2230.92,B,2025-01-11T19:35:33Z
17682,Item Gamma,752.09,C,2025-01-28T19:43:55Z
17683,Item Epsilon,4533.03,B,2025-01-09T00:57:15Z
17684,Item Epsilon,1526.99,B,2025-01-19T10:27:11Z
17685,Item Theta,1963.68,A,2025-01-06T21:16:37Z
17686,Item Beta,3084.48,B,2025-01-23T10:27:20Z
17687,Item Beta,772.58,C,2025-01-24T14:44:41Z
17688,Item Eta,4133.63,C,2025-01-05T23:09:03Z
17689,Item Zeta,4055.79,A,2025-01-10T10:37:24Z
17690,Item Alpha,3884.07,B,2025-01-03T00:04:19Z
17691,Item Epsilon,1021.85,A,2025-01-16T13:14:29Z
17692,Item Epsilon,3054.66,A,2025-01-09T18:35:57Z
17693,Item Epsilon,310.55,B,2025-01-17T13:15:38Z
17694,Item Alpha,861.22,B,2025-01-30T15:20:41Z
17695,Item Theta,1091.47,B,2025-01-17T04:21:43Z
17696,Item Zeta,2808.22,A,2025-01-29T06:28:05Z
17697,Item Theta,3400.45,C,2025-01-12T08:54:51Z
17698,Item Gamma,4924.05,A,2025-01-17T20:21:48Z
17699,Item Gamma,765.48,C,2025-01-25T06:22:25Z
17700,Item Zeta,2439.4,A,2025-01-04T23:16:55Z
17701,Item Gamma,1663.63,A,2025-01-01T15:58:35Z
17702,Item Gamma,453.53,C,2025-01-02T16:34:45Z
17703,Item Zeta,1441.46,B,2025-01-04T08:31:24Z
17704,Item Theta,2018.09,B,2025-01-23T11:33:30Z
17705,Item Beta,3507.32,B,2025-01-02T04:36:40Z
17706,Item Epsilon,361.3,A,2025-01-18T11:37:43Z
17707,Item Beta,2405.09,B,2025-01-13T11:55:07Z
17708,Item Zeta,1591.13,B,2025-01-05T07:51:13Z
17709,Item Theta,849.91,C,2025-01-10T16:40:13Z
17710,Item Epsilon,2222.03,C,2025-01-06T03:39:19Z
17711,Item Alpha,3451.14,B,2025-01-08T17:19:09Z
17712,Item Zeta,4445.35,C,2025-01-21T03:19:29Z
17713,Item Epsilon,4131.52,A,2025-01-11T19:16:54Z
17714,Item Theta,1915.34,A,2025-01-30T02:31:41Z
17715,Item Eta,899.12,A,2025-01-22T19:44:54Z
17716,Item Alpha,2827.96,A,2025-01-07T17:28:01Z
17717,Item Delta,2474.32,A,2025-01-24T03:57:31Z
17718,Item Theta,123.03,A,2025-01-08T11:06:17Z
17719,Item Eta,2086.62,C,2025-01-15T16:38:38Z
17720,Item Gamma,1965.05,A,2025-01-25T09:36:05Z
17721,Item Delta,1447.11,B,2025-01-01T21:55:27Z
17722,Item Epsilon,2426.6,B,2025-01-21T19:29:55Z
17723,Item Beta,153.39,B,2025-01-08T17:43:32Z
17724,Item Alpha,2693.7,A,2025-01-01T04:03:41Z
17725,Item Beta,2863.8,A,2025-01-25T05:58:16Z
17726,Item Epsilon,841.31,A,2025-01-16T06:24:02Z
17727,Item Eta,4060.42,C,2025-01-20T07:27:37Z
17728,Item Gamma,207.95,B,2025-01-04T04:02:33Z
17729,Item Eta,2143.68,B,2025-01-23T04:48:06Z
17730,Item Epsilon,2399.15,C,2025-01-15T12:13:53Z
17731,Item Zeta,4708.95,B,2025-01-11T18:31:06Z
17732,Item Zeta,899.53,C,2025-01-25T22:49:03Z
17733,Item Beta,4477.37,A,2025-01-04T18:04:27Z
17734,Item Gamma,367.87,C,2025-01-02T12:52:09Z
17735,Item Epsilon,3253.92,C,2025-01-15T20:28:31Z
17736,Item Gamma,377.35,B,2025-01-05T20:09:44Z
17737,Item Theta,1575.33,B,2025-01-24T22:26:22Z
17738,Item Beta,2055.23,B,2025-01-23T13:01:36Z
17739,Item Delta,2862.32,C,2025-01-07T21:06:24Z
17740,Item Zeta,1191.77,B,2025-01-25T18:44:41Z
17741,Item Beta,2047.56,C,2025-01-01T07:00:27Z
17742,Item Delta,735.18,B,2025-01-08T07:44:26Z
17743,Item Gamma,3880.25,A,2025-01-13T05:02:06Z
17744,Item Alpha,1073.59,C,2025-01-03T20:30:18Z
17745,Item Epsilon,2632.44,C,2025-01-26T19:03:44Z
17746,Item Zeta,2816.69,C,2025-01-27T09:02:38Z
17747,Item Alpha,615.88,B,2025-01-28T13:28:59Z
17748,Item Zeta,4924.78,B,2025-01-20T21:38:56Z
17749,Item Theta,925.04,B,2025-01-30T18:25:58Z
17750,Item Alpha,3220.79,B,2025-01-11T06:05:37Z
17751,Item Epsilon,4004.41,C,2025-01-04T19:32:04Z
17752,Item Epsilon,2341.38,B,2025-01-30T02:00:42Z
17753,Item Zeta,928.88,C,2025-01-05T08:37:32Z
17754,Item Alpha,3526.65,B,2025-01-13T16:59:13Z
